nomor,nama_akun,tanggal_komentar,komentar
1489,@andiphone785,2023-09-16T04:38:07Z,Jangan harap Indonesia mau maju kalo Indonesia banyak tikus nya taulah ada banteng merah 😂 kan banteng susah diatur dah ahh gelap nanti 😂😂😂😂
1490,@fanthobadjava7677,2023-09-13T02:27:17Z,Apa yg dikatakan pak alvian Lim semua itu fakta
1491,@salsabilanasywahaurachanne8435,2023-09-13T00:48:22Z,"Semoga ini bisa menciptakan generasi bangsa yg cerdas, memutus rantai generasi linglung"
1492,@WONGBANTEN-lv5uh,2023-09-16T00:03:48Z,Sekalian jaringan koropsi yang merugigan uang negara.jangan kesit tegas ke nerkoba dowang.
1493,@Wong_solo,2023-09-13T06:29:26Z,"Harta benda disita,berpisah dari keluarga.dan finally di hukum mati."
1494,@abuhibbaan1473,2023-09-13T04:29:04Z,Semoga bukan Pencitraan
1495,@rislanusman7151,2023-09-18T22:37:23Z,ADA JUGA OKNUM YANG JADI KURIR
1496,@muhammadmizanainunfikri3492,2023-09-15T16:50:29Z,Sampe 3 negara nyari ni predy
1497,@ariariyan1909,2023-09-12T23:21:57Z,panen raya itu uang+narkobanya yg jadi barang bukti pasti nguap sia2 kalo jdi bukti ya cuma berapa rupiah dan berapa kg kalo dah selesai pres&#39;konfren
1498,@erwiinerwin3433,2023-09-13T17:25:26Z,Top 😮😮😮
1499,@rafdakomunika7150,2023-09-16T11:41:16Z,hukuman mati harus nya ..
1500,@tutikbjn-gh3lt,2023-09-15T11:31:38Z,Trimakasih bapak kapolri indonesia semoga teliti dan julik menangkap penjahat 👍👍👍👍👍🇲🇨
1501,@user-vi4sn5cy5r,2023-09-16T02:56:41Z,kepolisian republik Indonesia keren2 gerak cepat is ok
1502,@muhammadnurrusmanwahid6752,2023-11-25T15:20:38Z,Wkwkwkwk kapan sih nangkep koruptor bisa kaya gini😂
1503,@user-oc7sl6no9e,2023-09-14T03:16:32Z,"Semua terlibat dri dewan smpai penegak hukum, bahkan para artis"
1504,@SerabiLempits,2023-09-20T13:24:43Z,Yg belum ketangkep masih banyak mas
1505,@wakhidunmemeng293,2023-09-13T04:22:48Z,"Aahhh, itu karna Ga punya bekingan jendral, coba kqlo punya, aman tuhh😂😂😂"
1506,@omdhi495,2023-09-13T13:55:31Z,Cintailah ploduk2 Indonesia
1507,@gungmang7552,2023-09-17T12:17:56Z,Hukum matiiii wajibbb
1508,@fellaZain-ml2sw,2023-09-12T22:14:22Z,Presiden saja sudah tau ada oknum yg terlibat
1509,@cmzfamily1470,2023-09-19T22:59:16Z,Hebat Psk Polisi yg baru ini kota Lsmpung bshaya sarang narkoba tsbgkap semua gembong narkoba hukum mati gk pake lama
1510,@adhenbaimbaim6581,2023-09-17T13:11:07Z,Klu bener bner asetnya di sita alangkah baiknya uang nya di pergunakan untuk penyembuhan orang orang yg ketergantungan narkoba agar ke dpn nya yg ketergantungan narkoba bisa BNr BNr sembuh 👍💪🙏😴
1511,@user-kf8hz2oe1d,2023-09-12T22:22:43Z,Yang lepas 20 triliun. Tapi gpp makasih udah ada mood atau kemauan buat memberantas narkoba.
1512,@OppoA-of3hd,2023-09-18T15:27:54Z,Hukum mati aja pak  biar kapok orang nya.
1513,@BenSian451,2023-09-16T02:32:31Z,Terus uang yg disita kemana ya 😂
1514,@jbc89,2023-09-16T10:18:33Z,Ayo dong Indonesia buat peraturan seperti pilipina tembak di tempat saja tembak mati bahaya narkoba kepada anak anak muda penerus bangsa.
1515,@Amoonah8768,2023-09-13T03:40:03Z,"Barang haram bisa masuk ke 👇pasti ada yg memberi jln.kalau hanya cucurut gak bakalan bisa.soalnya ada oprasi dr badan hingga barang.ini pasti ada jalur2 mulus,gak heran guys<br>Ternyata benar di sidang Dodi cs itu barang Import kah"
1516,@gimetz,2023-09-13T00:13:38Z,Biasa nanti juga disunat
1517,@junimelinda2575,2023-09-16T07:49:16Z,Slmt utk polisi tetaplah semangat utk menyelamatkn anak negeri
1518,@orangkecill,2023-09-12T22:46:55Z,DEMOKRASI KITA SUDAH SAMPAI DI TITIK INI.<br>NEGARA LAIN BELUM ADA YG BERANI MENANGKAP MODEL BEGINI
1519,@subagyobagyo1968,2023-09-17T06:20:44Z,Hukum mati
1520,@muhammadfaizalchannel8393,2023-09-13T14:06:26Z,Habisi semua harta dan hukum mati
1521,@fauzanardiyanto1661,2023-09-13T15:02:16Z,"Barangnya jangan lupa di musnahkan ,takutnya ada oknum yg ngutil di jual lagi dah hehehe"
1522,@07uki,2023-09-16T07:57:59Z,10 T siapa yg tdk tergiur 😂😊😊
1523,@chandrakedeh4250,2023-09-19T03:32:54Z,Tau sangat siapa semuanya..kaya2 mereka ni sbab mnjual dadah
1524,@user-tq2ff9so6g,2023-09-18T13:33:22Z,Lezat gurih renyah sadap malk nyus. Tmba gemuk aja
1525,@hendrosh689,2023-09-12T22:55:42Z,Closing statement yg epic
1526,@hermansibarani3260,2023-09-16T09:25:26Z,Kira2 jendral mana ini yh bakingannya<br>Gk mungkin dong gk ada oknumnya 😂
1527,@nianiagomez9949,2023-09-13T00:01:35Z,Astahgfirullah ngeriii😮😮😮...
1528,@jekijekilat2154,2023-09-19T19:59:03Z,ou
1529,@GojekDriverTangerang,2023-09-17T16:15:30Z,"Hanya pencitraan, Gak bakal dihukum Mati"
1530,@rusliirawanri,2023-09-19T08:20:35Z,Sudah sudahlah. Selama tidak ada hukuman mati buat koruptor dan bandar narkoboy maka berita seperti ini akan jadi hal yg biasa.
1531,@faiz3816,2023-09-16T09:22:14Z,"Sita asetnya hukum seberat2nya untuk semua yg terlibat, apalagi kalo ada oknum aparat yg seharusnya mencegah kejahatan ko malah jadi fasilitator itu sudah pantas di hukum  mati"
1532,@shspt567,2023-09-13T10:38:50Z,cerdas polisi nya ya...
1533,@user-pg5ip7gu6o,2023-09-16T12:43:36Z,NARKOBOY.HUKUM MATI. <br>JGN SAMPAI SDH DI LP. MASIH BISA JUALAN JG
1534,@faizavigbaqurnanda3423,2023-09-18T01:24:24Z,Polisi makin jaya
1535,@prastioh9383,2023-09-16T13:45:48Z,yakin 😁🫢 kalau itu bener2 Kakapnya ?  ingat kata alm Fredy budiman .... ?
1536,@dendiabe7111,2023-09-18T02:43:37Z,Tolong dong pak usut juga jaringan judi online yangg. Makkkin hari makin maraaak
1537,@nemesisgame2918,2023-09-12T23:46:50Z,gak mungkin di hukum mati
1538,@yogapradana2114,2023-09-13T06:38:03Z,oknun aparat yg back up selidiki dong
1539,@christinasriwahyuni8324,2023-09-13T04:15:16Z,Tangkap Kepala Mafianya 💪Hukum mati
1540,@budakrantao9858,2023-09-15T03:21:06Z,Penjahat kelas kakap
1541,@janiirawan1148,2023-09-13T12:13:58Z,Asikk tambah duittt negara klo g berkurang tapi😅
1542,@mastergaming9033,2023-09-14T13:11:55Z,Kira&quot; uang 65m nya buat apa ya
1543,@nawabali1645,2023-09-20T00:29:02Z,hukum 50 tahun biar dia mkn gratis di penjara
1544,@harviyandy3300,2023-09-13T18:00:52Z,"Mudah² an bukan hanya pencitraan di naikan ke media. Terus pak Jgn hnya ungkap pengedarnya, ungkap juga yg melindunginya. Setorannya kemana aja"
1545,@BayuKristianto-jp7tl,2023-10-06T02:21:23Z,Kurang banyak.....
1546,@user-ko8ic6gb2j,2023-09-18T07:53:00Z,Klau ngk ad bekingan ngk mungkin sebesar itu...tangkap jga bekinganya
1547,@andriamsari9280,2023-09-13T04:47:15Z,Syukur lah..
1548,@fadildil6989,2023-09-14T15:43:56Z,"Pdahal pemasuk narkoba terbesar ke,indonesia itu org palembang,yg sudah pindah warga keneragaan belanda.lupa nmanya spa.mkanya tdk bisa d, tangkap,sebab kepolisian dr belanda dan kejaksaannya tdk mau bekerja sama dgn Indonesia.dgn alasan karena masih menerapkan hukuman mati"
1549,@yuhanatmjenamas,2023-09-15T08:31:35Z,Mantap
1550,@difatulkadri3764,2023-09-13T05:48:40Z,"Harus dikawal terus oleh para pihak..<br>Yang jelas kita tetap apresiasi kepada para pihak berwajib…<br><br>Supaya kejadian seperti Teddy minahasa, tidak terulang kembali 👍🏻"
1551,@tanahborneo3205,2023-09-13T15:20:11Z,"selama gmbongnya blom ketangkap jaringan yg sudah di uangkap masih bisa di bangun kembali...bravo Kapolri dan jajaranya,cmn jgn berbesar hati dlu,PR terbesarnya bukan jaringanya di ungkap tapi otak dari semua ini harus di tangkap...kerena klo bossnya masih bebas bukan tidak mungkin jaringan baru lagi pasti tumbuh lg......"
1552,@user-jk6di2qp8j,2023-09-16T16:31:14Z,Ensk dong polisinya ntar barang sitaannya bisa fi jual lahi ke pengedar pengedarnya
1553,@widodoaluwi4742,2023-09-13T01:18:46Z,setelah tertangkap narkobanya di amankan trus di manakan .
1554,@kualakaya331,2023-09-13T00:52:25Z,"Innalillahi darurat narcoba,ya allah lindungilah NKRI dari manusia2 serakah yg merusak regenarasi anak bangsa amin"
1555,@abelabeljie9646,2023-09-12T22:51:52Z,giliran rakyat aja gercep banget tp klo polri yg melanggar prosesnya sangat lama.dan bahkan gak tercium klo gak ada anak buahnya yg ketangkap duluan atau dr laporan masyarakat.
1556,@yantoktp3507,2023-09-17T23:47:07Z,HUKUMAN MATI LAH YG PALING BENAR BAGI PENGEDAR NARKOBA INI
1557,@usra3323,2023-09-15T16:19:20Z,Klu gk ada bekingan mereka pasti gk berani
1558,@pecintanime,2023-09-13T05:10:25Z,PENGALIHANAN ISU<br>Fokus Beritakan Kondisi REMPANG
1559,@EdiPrass,2023-09-12T23:12:22Z,"PENGALIHAN ISU TERUS, .. LAGI DISOROT MASALAH PULAU REMPANG .."
1560,@tiekerlove,2023-09-13T00:52:05Z,TOP
1561,@abdijiwo8458,2023-09-15T23:12:33Z,ini sudah pantas d hukum mati
1562,@harisaputra374,2023-09-13T05:13:50Z,JANGAN HARAP INDONESIA BERSIH DARI NARKOBA.<br>SELAMA OKNUM MEMBERIKAN AKSES...<br>MEMBERI JALAN .<br>NANGKAP YG JALAN.
1563,@indonesianfood7938,2023-09-15T16:41:36Z,Teddy minahasa apakar curang aparat ini ga metral sama sekali sumpah gw enek sama BNN PENGADILAM DAN POLISI bersumpah gw kaga percaya lagi
1564,@lagelalagela4032,2023-09-13T00:48:51Z,Ini yg jadi pertanyaan bagaimana pengawasan laut sehingga bs jumlah besar sindikat narkoba begini bs kewilayah barito utara kalimantan ini
1565,@user-gr4cu8np7x,2023-09-17T17:54:58Z,Bila aparat bentindak gak sulit....tetapi oknum dari aparat ini yg harus segera di bereskan
1566,@HD-iw2bg,2023-09-13T02:26:58Z,"nah ini &quot;Kudu perlu harus wajib musti&quot; di hukum mati, uang dan kekayaannya semua ambil untuk negara membangun tempat tinggal gratis untuk rakyat miskin"
1567,@zenotomotif9765,2023-09-20T09:08:31Z,Sampai ketangkap mungkin sogokanya kurang banyak😅😅😅😅
1568,@imammukti9299,2023-09-17T11:57:19Z,"Hebat polri Indonesia, aku padamu negri 🙏👍<br>Terus usut sesampai akar&quot;nya"
1569,@Wirobramantyo21,2023-09-16T08:22:47Z,akibat pembagian yang tidak sama rata
1570,@edymurjito7054,2023-09-17T23:40:31Z,"Tembak mati wae pak , Ra sah kesuen"
1571,@user-og6xt2yv5j,2023-09-13T08:23:24Z,"bsa jdi 10T sengaja didpt,..100T ny lolos sprti d ksus TM 1ton sabu sengaja didpt,,, 5ton ny lolos😅"
1572,@okaavianta9721,2023-09-14T10:50:52Z,Hukuman mati✖️<br>Mati hukuman☑️
1573,@ojiramakopo7338,2023-09-19T03:11:15Z,Benar dimiskinkan..sama juga yg korup dimiskinkan juga...
1574,@xgame7133,2023-09-13T05:37:22Z,Wau 10t . Masih gedean korupsi oknum pejbat negara ini....
1575,@agusbudiman7456,2023-09-17T14:51:23Z,Jangan cuma penggerebekan &amp; penyitaan BBnya aja pak...tapi pemusnahan jg disiarkan secara terbuka..agar tdk ada syak wasangka dikemanakan itu BBnya..
1576,@musliminmuslimin1309,2023-09-19T15:39:59Z,hukum mati semua aja.biar.berkurang .
1577,@milakarmila5110,2023-09-13T03:07:25Z,Manusia spt ini d hukum mati saja !! Ga akan kapok kalo ttp hidup !! Tegas lah RI !!
1578,@shinooxa29,2023-09-13T03:55:43Z,"Bukan nya berkurang malah bertambah peminat nyaaa, Memang Sulit😛..<br>Hukuman Mati - Entah Lah !!!<br>Musnahkan barang bukti - Entah Lah !!!"
1579,@emirrhmn,2023-09-20T15:32:21Z,Katanya 1KG di hukum mati gimana klo ini wkwk
1580,@saberiza6906,2023-09-17T13:21:26Z,Harus eksekusi hukuman mati para pelaku...krn merusak generasi  muda dan SDM indonesia
1581,@user-xl7fc7wd2r,2023-09-13T08:50:35Z,"Sibuk cari teroris, lupa cari bandar sampai jadi besar"
1582,@MangaraSihaloho-ug5zv,2023-09-13T01:40:23Z,Kira2 uang ini dikemanakan. Mudah2an uang ini tidak masuk ke kontong2 pribadi tetapi ke kas negara. Narkobanya juga tidak disalah gunakan. Atau dibisniskan oknum2 tertentu.
1583,@budimanbudi9961,2023-09-19T13:23:43Z,Kenapa sih pemerintah susah banget memponis hukuman mati kepada penjahat yg beginian
1584,@ekobudiwiyono2504,2023-09-16T01:10:26Z,"Pil koplo, jualan miras sekelas kecamatan aja jga ada yg belakangi.... 😅"
1585,@sanTAQY,2023-09-16T05:42:47Z,"dia yng ngrlindungin, dia yng ngerusak.."
1586,@slametbudiwibowo9674,2023-09-15T05:05:35Z,Saya sangat apresisi sama kapolri Bener2 Memberantas narkoba....
1587,@bismillahnirohim7946,2023-09-13T04:12:15Z,Aku sih nggak heran....
1588,@marnahbintmohamed8810,2023-09-15T11:05:51Z,"Gilaaaaa gilaaaaa broooo, uwg segitu byk nya,,,, gelenggg gelegg kepla guwe,, degr uwg segitu byk nya, sekrg di Sita lalu uwg itu mau di kemnakn gaesss"
1589,@user-ng1gl1zg7u,2023-09-13T03:57:03Z,Siap siap hukuman  mati ini udh internasional
1590,@aldirangkoety2711,2023-09-23T14:33:11Z,Semuanya hanya permainan....kita hanya sebagai penglihat yg tak bisa menunjuk..
1591,@iswahyudi2972,2023-09-19T11:23:09Z,Ini orang2 pki yg merusak bangsa ini
1592,@buaya0184,2023-09-13T03:17:48Z,"tidak hanya narkoba, korupsi juga harus di miskinkan"
1593,@adekfirmansyah8300,2023-09-19T09:54:02Z,Bravo Bravo the polisi👍💪🙏
1594,@nan4617,2023-09-15T21:39:57Z,Boleh gk Langsung bawa ke nusakambangan orang2 seperti ini patut dimusnahkan😢
1595,@dennyherlina3231,2023-09-13T02:13:20Z,Semoga Indonesia lepas dari narkoba .
1596,@DedeHeni-tt3sk,2023-09-13T01:57:12Z,"Duit semua tuh,ya Allah manusia na k kaya jalan pintas tak pikir akhirat"
1597,@aligunawan4885,2023-09-13T00:13:16Z,"Yg nanganin narko tuh bareskrim apa bnn, bingung nih dualisme lembaga"
1598,@DenBagoes-dt6tf,2023-09-13T18:11:19Z,"Yang ditunggup proses hukum yg sesungguhnya yaitu dengan menghikum pelaku yg seberat beratnya.<br>Jangan ada lagi dihukum hanya dengan hukuman Rehabiltasi, ini<br>hukuman yg memuak kan."
1599,@fauz7488,2023-09-16T06:14:59Z,Kenapa bisa bebas sprti itu .... yg terlibat pasti lah pak
1600,@samsurizal2221,2023-09-16T07:17:35Z,Kalau memang Sungguh sunguh mau mengungkap..pasti Polisi Bisa.<br>Anggotamu tersebar dan terbanyak..
1601,@kenzaday5878,2023-09-15T14:47:03Z,"gak heran sambo banyak punyak uang,"
1602,@yaya9101,2023-09-19T15:27:56Z,Mantab pak POLOSI yh berhasil tangkap hembong  narkoba hukum mati yg cocok
1603,@kakanda3199,2023-09-13T04:01:01Z,"gara&quot; barang ini, anak muda dan para generasi suka berbuat anarkis karna efek obat&quot; terlarang, narkoba dan minuman keras"
1604,@damar280389,2023-09-13T00:03:02Z,Hukum mati.....
1605,@riksonsimanjuntak6670,2023-09-13T10:11:42Z,"Setiap baru ada instruksi presiden tetiba ada pengungkapan kasus besar, sdh habis kata..kata mau ngomong apalagi."
1606,@naomiwita4686,2023-09-20T00:45:42Z,koropsi jg hrs dimiskinkan........<br>kl cmn narkoba gk adil ..yg penting itu ..koropsinya ......kl narkoba itu buat pilihan hidup buat mati ..
1607,@maduwinmaduwin984,2023-09-16T04:34:56Z,Lucu iya pelabuan bandara jln tikur antara negara di jaga.<br>Kok bisa  narkoba ini msk iya.<br>Klau pun ada pabrik nya di dlm  dlm negara pasti tdk lama ketahuan .
1608,@agusngurah4167,2023-09-14T06:02:57Z,Kapolri luarbiasa....bpk sigit yg amanah
1609,@maulanafery25,2023-09-13T13:51:55Z,Mantab Jendral Wahyu sukses selalu dan amanah dalam menjalankan tugas negara<br><br># semoga menjadi Kapolri ...amin ya Robalallamin.
1610,@Nurdin0946,2023-09-15T23:52:02Z,Jatahnya kurang bisa&quot; terciduk
1611,@rudihandoko4812,2023-09-14T16:31:26Z,Lgsg saja tembak mati &amp; buang ke laut ok..
1612,@dinahardinaan749,2023-09-13T02:12:49Z,"Indonesia cuma sibuk dgn narkobah,,kirim bantuan kek ke marocco sana biar bermamfaat"
1613,@singorono963,2023-09-17T23:05:43Z,Halo Drun kadrun apakah mereka layak mendapatkan penghargaan tertinggi dr Kalian yg sudah berhasil menghancurkan BANGSA INDONESIA.dg Narkoba.<br><br>Atw mereka diberi hadiah peluru di jidaat lalu kalian teriak MELANGGAR HAM.
1614,@YudhiAryanto-wk3mx,2023-09-13T00:06:52Z,Hukuman mati harus di berlakukan buat bandar atau jarinagn narkoba.  Karena bisa merusak generasi indonesia
1615,@syaifulmaslul6883,2023-09-16T01:42:36Z,Kalau di hukum mati akan musna jika hanya di kurung akan berulah kembali jdi percuma saja kalau tidak di hukum mati
1616,@suyatnoyatno186,2023-09-19T10:35:20Z,Berita heboh... <br>Tp... tindaklanjutnya.??<br>Sebentar lagi beritanya hilang..
1617,@cudacularry2720,2023-09-13T15:49:46Z,Golden Triangle itu milik &quot;ehem....&quot;
1618,@ucheungliemanduamasbarasa3057,2023-09-12T23:29:15Z,Hakim lah yang meringankan hukuman para tersangka.
1619,@ipamxxx8531,2023-09-17T05:15:39Z,Trus BNN kerjanya apa? Nangkapi pengedar kelas cacing?? Trus barang bukti mutar lagi...?? 😂😂😂
1620,@joe_dubbledx,2023-09-19T04:11:09Z,Ko masih pada idup tuh mereka yg merusak manusia harus nya dor aja langsung sisain 1 buat cari informasi abis itu dor lagi aja
1621,@budiirwantoro2193,2023-09-13T00:13:38Z,Tentunya bukan keturunan yaman pelaku perusak bangsa ini
1622,@koleksifreefire2440,2023-09-16T01:45:59Z,Semoga tidak ada bisik2an di bagian Reskrim.<br>Ayok pak Jokowi...kawal kasus besar ini
1623,@antilag-kw7ou,2023-09-14T10:28:16Z,"HABISKAN HARTANYA BIAR TDAK ADA BIANG KELADINYA , KARENA DISITA MEREKA GABAKAL BISA JUALAN LAGI MESKIPUN DILAPAS NANTINYA"
1624,@reytrisna7494,2023-09-16T05:11:12Z,Terungkap &amp; ditangkap tapi Ujung - Ujungnya bisa Di Tebak 😂
1625,@sutamigintingsuka7897,2023-09-15T18:48:21Z,Hukum MATI titik
1626,@dannyakbar5939,2023-09-16T22:25:22Z,"Polisi dwe pelaku e, jujur ae mafia e cawe cawe di ..."
1627,@suhudannasution5090,2023-09-13T09:16:52Z,"Wajahnya semua seperti kadroon yah matanya sipit sebagian Melayu dungu, haaa memang orang Yaman orang arab ini para habib habib. Ini nakal hik hik kalian pendatang meracuni anak bangsa, gak kayak keturunan China. Semua pada baik baik santun toleransi membawa kedamaian, ,"
1628,@atrofficial1991,2023-09-13T10:05:07Z,Sy rasa pengembangan kasus ini buntut dari penangkapan ratu narkoba palembang.<br>Ini baru prestasi Sikat Kakapnya beserta jaringannya.
1629,@Saipul1230,2023-09-18T01:47:30Z,Mana mungkin bisa hilang narkoba klo 😂😂😂
1630,@cleofarm1965,2023-09-13T11:05:14Z,Ketawa gw kalo ada berita POLISI nangkep bandar narkoba. Wkwkwkwk si polisi.........
1631,@wawanhermawan4043,2023-09-14T03:17:37Z,Ambeh jera di hukum paeh kuduna mah..
1632,@pujanggacinta3463,2023-09-12T22:51:05Z,"Mantab Kapolri dan pak Jokowi,selamat dan sucses"
1633,@mamansupratman4875,2023-09-12T23:48:50Z,Polisi yang menangkap nya harus diberikan insentif berupa uang jangan sekedar selembar kertas penghargaan saja
1634,@aditsulistiawan7579,2023-09-17T00:06:04Z,"Video penangkapan= ada<br>Pemusnahan narkoba= mana ada, orng mau di jual lg, di tngkap jg cm formalitas itu, orng bukan gembongnya yg di tngkep, ud jd rahasia umum klo pihak aparat ikut terlibat, 😂"
1635,@sriyani7320,2023-09-13T00:11:51Z,"Alhamdulillah, gempur dan kejar orang orang yang sengaja mau menghancurkan<br>Bangsa dan NEGARA,"
1636,@Han-lc5id,2023-09-13T16:06:57Z,BARANG BUKTI SABU2 LANGSUNG BAKAR DI TEMPAT KEJADIAN TIDAK USAH DI SITA BAWA KE LAIN BARANG BUKTI SABU2 NYA SUPAYA TIDAK BEREDAR LAGI BARANG BUKTI SABU2 NYA. LANGSUNG BAKAR DI TEMPAT KEJADIAN SABU2 BARANG BUKTI TIDAK USAH DI SITA ATAU BAWA KE LAIN SABU2 BARANG BUKTI NYA.
1637,@yosaya8312,2023-09-13T21:50:49Z,Sekarang.polisi.harus.bisa.ukap.jd.togel.dan.selot.sangat.meresah.kan.masrakat.di.karawang.kemana.polri.tiarap.
1638,@anaksukudalamjawa8452,2023-09-19T17:05:28Z,Usul pak polisi Share nama dan foto foto pelakunya pak takutnya banyak yg lolos 😂😂
1639,@muhamadardiansyah6798,2023-09-13T06:17:36Z,BRAVO POLRI💪
1640,@hasmonosaptowijoyo6968,2023-09-19T05:01:44Z,Mohon yang  tim menangjap  di sekolahkan tamtama di bintarakan bintara di perwirakan  perwira   di sekolahkan ke prik  yang kolonel di jenderalkan  akp akbpkanakbp ke kombes  gitu
1641,@Suji707,2023-09-18T05:57:08Z,SMD
1642,@rasdamrasdam3625,2023-09-14T18:18:58Z,Itu uang asli apa palsu?
1643,@jonsurbati7408,2023-09-15T23:34:25Z,Bila perlu hukuman mati agar ide2 tentang atau sumber pembuatan narkoba bisa misnah🙏
1644,@ramospurba9258,2023-09-21T04:08:04Z,B aja sihhh...karna byk jg oknum polisi yg <b>*****</b>
1645,@artworkscimolmul6191,2023-09-15T18:49:12Z,HUKUM MATI
1646,@jinnilovely5573,2023-09-13T04:15:44Z,Kadrun Gobi klo bikin kasus Trilliunan bosku
1647,@kanjengbabe2089,2023-09-17T14:38:28Z,"Biyuh trs apa hukumannya kalau sdh sebesar itu, pengedar kecil aja kena hukuman berat, ini capai 10 Trilyun. Cuman disita uang dan asetnya biar ga bisa jualan lagi hukumannya pak ?. Duhhh...."
1648,@sutionotiono7713,2023-09-19T12:58:36Z,pelaku bisnis narkoba memang harus dihukum  berat / mati  termasuk polisi yg melindungi pergerakan mereka tidak pandang bulu.... tapi anehnya walaupun sdh ada contoh hukuman mati / tembak  mereka ngk jerah juga.... hanya ada satu cara : yaitu  hrs dihabisi.....
1649,@AndiSunaryadi-wo7hn,2023-09-19T05:15:28Z,Semua pelakunya pk tolong dihukum mati saja td ada gunanya mrk hidup
1650,@cocosamp1748,2023-09-13T00:28:37Z,"Nah ini baru kerjanyata, preses sesuai UU yg berlaku, dan para anggota polisinya Wajib mendapatkan Penghargaan dan bonus yg tinggi untuk kerja nyata spt ini supaya makin semangat membasmi kejahatan di negri ini 🤲🤲🤲"
