nomor,nama_akun,tanggal_komentar,komentar,komentar_preprocessing
2385,Mawar merah Mawar merah,2023-09-18T05:48:57Z,"Hukum mati semua para pelaku pengedar narkoba ( jaringan narkoba) karena telah merusak generasi muda penerus bangsa,gegara barang haram ini....<br>Mereka hanya ingin mendapatkan uang dengan secara instan, tidak memikirkan dampaknya terhadap orang yg memakainya....<br>Sekarang ini tidak hanya di Indonesia jaringan ini beraksi,disemua negara pun sama...",hukum mati laku peedar narkoba jaring narkoba rusak generasi muda terus bangsa gegara barang haram uang instan pikir dampak maka indonesia jaring aksi semua negara
2388,Toko Sby,2023-09-20T07:39:50Z,"Dari dulu yang di tangkap pedagangnya doang,, pok yo yang di tangkap itu juraganbya,, padahal yang dagang itu cuma cari makan, kadang mereka juga terpaksa,, lain cerita klu gembongnya,,",tangkap dagang doang pok yo tangkap juraganbya dagang cari makan kadang paksa cerita kalau gembong
2389,Anas Asror,2023-09-17T08:02:58Z,"Bravo jendral.  Jangan lupa juga kartel2 pinjol,judi online,investasi bodong,berantas semua karena meresahkan rakyat",bravo jendral lupa kartel pinjol judi online investasi bodong berantas resah rakyat
2390,Emy Bany,2023-09-20T03:39:50Z,"Kami sebagai Rakyat Indonesia , berharap semoga penegak hukum bisa tegas memberikan HUKUMAN yang berat buat mereka yang telah MERUSAK GENERASI bangsa, siapapun itu yang sudah terlibat harus di beri HUKUMAN yang SETIMPAL &amp; tidak pandang bulu meskipun Dia aparatur /pejabat negarA.",rakyat indonesia harap moga tegak hukum hukum berat rusak generasi bangsa libat hukum timpal pandang bulu aparatur jabat negara
2391,NKRI Harga Mati,2023-09-19T05:11:47Z,"Discotique, lounge dan ktv masih beredar narkoba , kenapa masih dibiarkan bahkan polisi tutup mata ... Tumpas habis narkoba di manapun dan apapun bentuknya serta siapapun pelakunya !! N",discotique lounge ktv edar narkoba biar polisi tutup tumpas habis narkoba mana apa bentuk laku
2401,Tiger BladeSoul,2023-09-12T23:00:10Z,"Semoga narkoba yg disita dimusnahkan semua, tidak dijual sebagian oleh oknum polisi, sitaan segitu gede bakal menggiurkan klau ada oknum polisi yg menjual lagi, kek kasus Tedy Minahasa",moga narkoba sita musnah jual oknum polisi sita segitu gede giur oknum polisi jual kek tedy minahasa
2407,Dedy arsyam,2023-09-13T02:28:36Z,Alhamdulilaah..tumpas sampai ke boss dan jaringannya.tanpa pandang bulu..transparan  terarah..siapapun terlibat tangkap dan hukum seberat2nya..jangan gembos di tengah jalan ..malu dg negara lain..nama baik negara berada di Polri..dan penegak hukum lain..semua rakyat dan internasional memantau.,alhamdulilaah tumpas boss jaring pandang bulu transparan arah libat tangkap hukum gembos tengah jalan malu dg negara nama negara polri tegak hukum rakyat internasional pantau
2408,Dunia Kosmis,2023-09-12T23:46:03Z,"Sudah banyak kasus yang berhasil dibongkar aparat kepolisian, namun mereka tak akan berhenti...gak kan kapok; tidak ada hukuman mati.. Ujung 2 nya hukuman nya pun ringan ....masih bisa bermain walau di LP sekalia. ..Kasus2  besar malah ngasih makan dan kekayaan buat aparat mafia hukum di negeri. Seharusnya nya mereka di &quot;dor&quot; seperti yg dilakukan Presiden Duterte",hasil bongkar aparat polisi henti gak kapok hukum mati ujung hukum ringan main lp sekalia kasus ngasih makan kaya aparat mafia hukum negeri quot dor quot presiden duterte
2413,Anis crypto 01,2023-09-13T08:51:08Z,"beh kasus  kok  bgn  aja narkoba, korupsi, pejabat nikah siri dll ngenes bgt indonesia",beh bgn aja narkoba korupsi jabat nikah siri ngenes sangat indonesia
2414,Mustika Ayu ningtyas,2023-09-19T10:39:21Z,Jaringan narkoba nurut padangan jika manusiaya tidak di hukum mati.manusia nkri nati bayak yang rusak.patesan aloh murka teryata bayak manusia dolim ke aloh,jaring narkoba nurut padang manusiaya hukum mati manusia nkri nati bayak rusak patesan aloh murka teryata bayak manusia dolim aloh
2418,Imam Soeharto,2023-09-13T03:09:40Z,"Kerjasama haram berjamaah yg hasilkan bermilyar milyar rupiah hingga triliyunan dgn memperdagangkan narkoba di<br>Sayangnya juga banyak yg demen sama kegiatan narkoba ini,mengkonsumsi dan justru makah ikut memperdagangkan.",kerjasama haram jamaah hasil bermilyar milyar rupiah triliyunan dengan dagang narkoba sayang demen giat narkoba konsumsi makah dagang
2425,Lantang Giyono,2023-09-19T02:10:18Z,"Drama...ditangkap , dilpelihara , jadiin residivis..trus tangkap lagi, pelihara...kecuali klo pengedar narkoba dihukum mati",drama tangkap dilpelihara jadiin residivis terus tangkap pelihara kecuali peedar narkoba hukum mati
2426,Bambang Om,2023-09-13T03:55:40Z,"Bravo polri ,sgr sikat sita hartanya keluarga ortu diamankan jg jd buronan sgr bisa ditangkap jgn beri ampun isolasi semua ini perusak bangsa negara tdk main main jgn hanya viral sj bravo",bravo polri sgr sikat sita harta keluarga ortu aman juga buron sgr tangkap jangan ampun isolasi usak bangsa negara tidak main main jangan viral saja bravo
2428,Pro Coll,2023-09-12T23:15:16Z,"otak2 kasus bgni lo gak sanggup tangkep, tp kl pelaku penistaan, pelecehan, cepet bngt.",otak bgni gak sanggup tangkep tapi laku nista leceh cepet bngt
2436,emier mike,2023-09-14T06:28:17Z,"Waspada, aset sitaan itu menarik si tikus tikus yang jumlahnya melebihi jumlah penduduk penduduk nkri lo.",waspada aset sita tarik si tikus tikus lebih duduk duduk nkri
2439,Dani Sam,2023-09-17T16:48:37Z,Banyak Yang berubah Di negara ini Di semua lini ..Keren maju Terus Indonesia ku ..<br>Sapu bersih juga penghianat bangsa <br>Makar Dan provokator pemecah belah bangsa <br>Dah banyak ni musim pemilu mau dateng ..berita berita rasis Dan adu domba,ubah negara lini keren maju indonesia ku sapu bersih penghianat bangsa makar provokator pecah belah bangsa musim milu dateng berita berita ras adu domba
2442,Jendral Maun,2023-09-19T23:04:25Z,Kena apa indonesia selalu di jadikan sasaran ladang kejahatan dari Narkoba judi perostistusi dan korupsi saya tau alasannya karena para penegak hukum di Indonesia gampang tergiur sama sogokan alias korupsi jadi orang jahat begitu beraninya selalu melakukan kejahatan di Indonesia coba kalo Indonesia melakukan hukumnya seperti negara cina tidak tangung tangung hukumannya mati buat para penjahat pasti orang2 yg mau berbuat jahat ke Indonesia pasti Berpikir duwa kati alias takut aku harap para penegak hukum Indonesia harus adi dan tegas makasih dari Maun tiyasmukti putra Banjarnegara semangat,indonesia jadi sasar ladang jahat narkoba judi perostistusi korupsi tau alas tegak hukum indonesia gampang giur sogo alias korupsi jahat berani jahat indonesia coba indonesia hukum negara cina tangung tangung hukum mati jahat orang buat jahat indonesia pikir duwa kati alias takut harap tegak hukum indonesia adi makasih maun tiyasmukti putra banjarnegara semangat
2444,Kunang Channel,2023-09-12T23:05:15Z,"Slrh yg terlibat beredarnya narkoba hrs benar2 dibasmi krn tlh menelan byk korban merusak moral, mental dan akhlak generasi muda penerus bangsa",slrh libat edar narkoba hrs benar basmi karena tlh tel byk korban rusak moral mental akhlak generasi muda terus bangsa
2446,Imam Subekti,2023-09-14T23:30:24Z,Apresiasi pd POLRI pd kasus  terbesar ini. buat pelaku hukuman berat dan jangan main main lagi.sita smua aset tetap /tdk tetap setahkan ke NEGARA buat mbayar UTANG NEGARA (ingt setiap bayi di 62 ini trbbani 40jt..gerung) Musnahkan BB NARKOBA awasi  jgn ada main main.,apresiasi pd polri pd besar laku hukum berat main main sita semua aset tidak setahkan negara mbayar utang negara ingt bayi trbbani gerung musnah bb narkoba awas jangan main main
2447,Musaat Musaat,2023-09-13T05:28:25Z,Pelakunya di hukum mati berserta polisi yang ikut terlibat harus di hukum mati boss jangan cuma rakyat belaka yang di hukum mati boss,laku hukum mati serta polisi libat hukum mati boss rakyat belaka hukum mati boss
2448,Atar mihim Sirotol mustakim,2023-09-13T19:51:02Z,"Kekaya,an dari hasil barang harang yang merusak akal manusia.... Semoga pelakunya di hukum mati, agar jera buat yg lainnya...",kaya hasil barang harang rusak akal manusia moga laku hukum mati jera
2451,Denis kynsagarra,2023-09-15T14:19:29Z,Itu yg di jadikan tumballl wkwkwkwkwkwk mafia nya ketawa ketiwi sama oknum pejabat dan kepolisian wkwkwkwk 😂😂😂😂 kita di preng dan dikadalin,jadi tumballl wkwkwkwkwkwk mafia ketawa ketiwi oknum jabat polisi preng dikadalin
2455,Red Me,2023-09-12T22:28:42Z,Udah muakkkk mau comment mafianya disitu semua mau baju apa dipakainya semuanya sama aja lama2 mau Dari luar negeri atau pun warga ngak kira dinegara mana juga dah mulai muakkkk tengok berita Indonesia nanti hujung2 polisi dalang nya hujung2 mafianya kayak kasus teddy minahasa hujung2 polisi juga alaaaa udah tv one ngak usah dnaikkan lah buat jadi dosa aja kalau dkritik ...,sudah muakkkk comment mafia situ baju pakai aja lama negeri warga ngak negara muakkkk tengok berita indonesia hujung polisi dalang hujung mafia kayak teddy minahasa hujung polisi alaaaa sudah tv one ngak dnaikkan dosa aja dkritik
2458,Ida Uswatun Hasanah,2023-09-13T00:29:41Z,Sudah saatnya dihukum mati...niatnya sdh merusak bangsa Indonesia yg dibangun dgn susah payah.....,hukum mati niat sudah rusak bangsa indonesia bangun dengan susah payah
2461,Xavier,2023-09-16T06:54:59Z,"10 wow, bukan kaleng-kaleng,seumpama 1T dibuat t4 club dugem,,  kmudian narkobanya diedar dit4 itu pula,,, cmiiw😊.. Auto Winstrek...",wow kaleng kaleng umpama club dugem kmudian narkoba edar dit cmiiw auto winstrek
2462,Gus Wanto,2023-09-20T13:57:34Z,"Alkhamdulillah kl sekarang institusi polri mau membuka jaringan terbesar peredaran Narkoba, tapi lebh lengkapnya kl bos besar pemasok&amp;penerima Narkoba itu ke Negri RI, kira2berani apa gak menangkap bos besarnya pemasok&amp; penerima di NKRI kl memang institusi polri itu bener2 niyat ingin memberats sampai bersih, berati institusi polri mash ingin kebali jadi institusi yg baik, &amp; kira2 seluruh   masyarakat dlm NKRI msh mau mempercayainya pd institusi itu.",alkhamdulillah institusi polri buka jaring besar edar narkoba lebh lengkap bos pasok terima narkoba negri ri gak tangkap bos besar pasok terima nkri institusi polri bener niyat memberats bersih berat institusi polri mash kebal institusi kira masyarakat dalam nkri percaya pd institusi
2466,Kusdianto Heri,2023-09-13T03:12:12Z,Ngak percaya narkoba habis di indonesia. Byk sejarah yg membuktikan bnn itu tdk serius. Malah byk  penguna nya naik trus.,ngak percaya narkoba habis indonesia byk sejarah bukti bnn tidak serius byk penguna terus
2467,bobby haryanto,2023-09-13T03:06:36Z,Woi barang bukti nya di pantau terus..takut nya di tilep lagi .duit nya di bagi dong ke rakyat indonesia..perbaiki jln rusak ..buatin penerangan lampu jln di desa desa..pokok nya buat rakyat dah..tapi mimpi doang she .yg ada cuma di mkn sendiri ..BB nya di bagi segelintir mereka doang😂😂😂,woi barang bukti pantau takut tilep duit rakyat indonesia baik jln rusak buatin terang lampu jln desa desa pokok rakyat mimpi doang she mkn bb gelintir doang
2471,ella channel,2023-09-12T23:31:34Z,Rusak generasi muda Indonesia anak2 muda pd nyabu semua huhuuu😭tembak mati aja tu org2 yg memikirkan kantongnya sendiri,rusak generasi muda indonesia anak muda pd nyabu huhuuu tembak mati aja org pikir kantong
2478,Ahmad Rozikin,2023-09-18T16:01:02Z,Bb nya Larinya Kemana Tuch...😂😂😂 Terus Apa Kabar Dg Aset Tessy Minahasil...Di Sitakah Jg...Apa Jngan2 Aman Karena Dia Kawanya...😂😂😂,bb lari mana tuch kabar dg aset tessy minahasil sita juga jngan aman kawa
2479,my self,2023-09-17T06:31:05Z,Ngapain lo ngeburu si Fredy..??!!<br>Sedangkan si Fredy lgi santai sambil ngisep cerutu melihat sibuknya aparat Indonesia gembar-gembor nyariin si Fredy. Sedangkan Fredy lgi santai karena harta kekayaan dan dirinya mndapat perlindungan penuh  dari sbuah negara yg memback-up dirinya dgn keamanan penuh.😊,ngapain ngeburu si fredy si fredy lagi santai ngisep cerutu sibuk aparat indonesia gembar gembor nyariin si fredy fredy lagi santai harta kaya mndapat lindung penuh sbuah negara memback up dengan aman penuh
2483,Fatin aqila,2023-09-18T02:28:06Z,Pecumahditangkapin.kalougaditembakmat.harusseluruindonesia.orangyangmerusak.Anak.bangsamasadepan.wajifibunuhsemua.dikeamana.Negara.indonesia.tembamatilangsungbersih.jangandidipenjara.lebihbaiksegeraditembakmatisaja.parapenjahat.janganpandangbulu.,pecumahditangkapin kalougaditembakmat harusseluruindonesia orangyangmerusak anak bangsamasadepan wajifibunuhsemua dikeamana negara indonesia tembamatilangsungbersih jangandidipenjara lebihbaiksegeraditembakmatisaja parapenjahat janganpandangbulu
2497,Ayesa J,2023-09-22T04:04:07Z,Penjual narkoba adalah kejahatan.polisi yg mengendalikan peredaran narkoba adalah penghianat bangsa..<br>Kira2 dari 2 penjahat ini mana yg lebih berbahaya bagi Negara ini,jual narkoba jahat polisi kendali edar narkoba penghianat bangsa kira jahat bahaya negara
2501,Agung Wibowo,2023-09-13T02:49:21Z,"Inilah negri Konoha, Bandar judi, Bandar Narkoba ketangkap di hukum berat aset di sita,,sementara penjahat sebenarnya para Koruptor yang jelas merugikan seluruh rakyat di hukum ringan aset ga disita,,",negri konoha bandar judi bandar narkoba tangkap hukum berat aset sita jahat koruptor rugi rakyat hukum ringan aset tidak sita
2504,Wandi Supriady28,2023-09-18T05:19:55Z,Tanah bangunan yg di Sita kelola oleh negara jagan di biarkan tidak bermamfaat..Biarr ada pemasukan buat negara,tanah bangun sita kelola negara jagan biar bermamfaat biarr pasu negara
2510,cybercrime ,2023-09-13T11:20:49Z,Plg juga  kurang dr 5 th udah bebas.<br>Duit byk bs bayar hakim jaksa dn pengacara.<br>Bkn rahasia LG mental pejabat indonesia,plg dr tahun sudah bebas duit byk bayar hakim jaksa dan acara bkn rahasia lagi mental jabat indonesia
2517,Samsi Vivo,2023-09-19T17:45:32Z,"IN SEMUA BOHONG UJUNGNYA, KERJA SIA SIA, HUKUMNYA BEBAS JUGA NGG AD HUKUMAN MAKSIMAL, SY YAKIN KASUS IN KABUR, REZIM NARKOBA, OOOOOOH JOKOWI BOHONG LAGI, MODUS KLU ORG MISKIN DI HUKUMAN DIMATI",in bohong ujung sia sia hukum bebas ngg ada hukum maksimal saya in kabur rezim narkoba ooooooh jokowi bohong modus kalau orang miskin hukum mati
2521,Basten Abid,2023-09-15T23:31:14Z,"Mendatangkan barang dari luar negri untuk di edarkan di dalam negri, merusak anak bangsa. Jahat sekali pelaku peredaran nerkoba ini",barang negri edar negri rusak anak bangsa jahat laku edar nerkoba
2523,Lili Kusniadi,2023-09-13T01:01:26Z,Mantap Indonesia Polri.👍💪 Tuhan lindungi bertugas bertugas yang jujur.kasih kekuatan hadapi segala percobaan.,mantap indonesia polri tuhan lindung tugas tugas jujur kasih kuat hadap coba
2524,Yayuk Nusaloka,2023-09-13T00:29:02Z,Aset ambil untuk negara.<br>Usut sampai tuntas sampai keakar2nya dan penjarakan mereka²aparatur negara yg ikut mem-baking-in klo ada.<br>Jgn ada permainan mata.<br>Titik,aset ambil negara usut tuntas penjara merekaaparatur negara mem baking in jangan main titik
2525,Zakarya saimin zarkasih Zaka,2023-09-13T02:09:06Z,"INI TENTULAH ADA OKNUM PENEGAK HUKUM YG MEMBEKINGINYA, JADI SUSAH UNTUK DIBASMI. NAH SEKARANG SUDAH DITANGKAP DAN HEBOH PEMBERITA&#39;ANNYA. YG DIHAWATIRKAN SEKARANG PUTUS DIJALAN DAN SENYAP KASUSNYA. JADI MASYARAKAT HARUS MENGAWAL KASUS INI, JANGAN SAMPAI TERLEWATKAN.",oknum tegak hukum beking susah basmi tangkap heboh berita an dihawatirkan putus jalan senyap kasus masyarakat awal lewat
2526,Arman Karman,2023-09-13T02:23:06Z,Itu rasanya biasa tidaklah merupakan prestasi pantastis karena ini sudah menjadi tugasnya<br>Yang paling menydihkan adalah perampokan oleh investor terhadap hak hidup masyarakat rempang batam yang didukung oleh pejabat dan aparatur negara,prestasi pantastis tugasnyayang menydihkan ampo investor hak hidup masyarakat rempang batam dukung jabat aparatur negara
2527,Muh. Ishak Muh. Ishaq,2023-09-12T23:58:30Z,"Woow... Luar biasa. Kapolri Yes the best... 👍👍👍 Saya sangat Mendukung Kenerja Kepolisian Negara dalam memberantas semua Pembuat kejahatan apa pun bentuknya, apalagi dalam masalah Bangsa ini. Hidup Kapolri... 👍🙏",woow kapolri yes the best dukung kenerja polisi negara berantas buat jahat bentuk bangsa hidup kapolri
2532,Republik INDONESIA,2023-09-16T14:06:23Z,"Sebenernya polisi udh tau lama kasus itu😂, Cuma baru dibongkar pas Nama Kepolisian lagi Jelek aja😂,  Logika artis yang bawa narkoba 3 gram aja ketahuan, ini Narkoba Ber ton ton Masa baru ketahuan 😂😂😂",sebener polisi sudah tau bongkar pas nama polisi jelek aja logika artis bawa narkoba gram aja tahu narkoba ber ton ton tahu
2537,Tiwul Tuwu,2023-09-12T23:36:35Z,Semoga ketegasan hukum spt di Cina segera bisa di &quot; adopsi &quot; dan di renungkan demi kemajuan bangsa ini !!,moga tegas hukum spt cina quot adopsi quot renung maju bangsa
2543,Heru Lorent,2023-09-13T00:41:48Z,"Ternyata gerakan Sambo msh berjalan, jika hukuman sang maestro jadi dirubah.. dari mati menjadi 20 th ada kemungkinan 15 th.. wah hebat demokrasi hukum nkri.. mantab yo .. baju dinas, toga hitam bayang&quot; malaikat pencabut nyawa dan rakyat jelata korban nestapa.",gera sambo jalan hukum sang maestro rubah mati tahun tahun hebat demokrasi hukum nkri mantab yo baju dinas toga hitam bayang quot malaikat cabut nyawa rakyat jelata korban nestapa
2545,Joya Almahira,2023-09-15T21:47:44Z,Ya semoga saja ada juga tuh di Jambi SE orang bandar narkoba juga itu semoga saja bisa di tangkap polisi itu jeblos kan penjara biar kapok ngeri ya Allah semakin hari semakin gak karuan udah pembunuhan semakin meraja Lela darurat narkoba kelas kakap hrus nya aparat di Indonesia itu tegas donk seperti Korea Utara warga nya melawan tembak mati. Aman eh di Indonesia manusia nya pada sadis main bunuh ya hukum di Indonesia sangat murah gak pada jera pelaku. Coba hukum di Korut dorr dor selesai klo gk buang2in ke laut biar pada mati ntuh orang orang seperti itu ini penjara brp bulan di tebus jutaan eh keluar hah contohnya si Sambo Ampe sekarang pun dia berkeliaran bebas cm gk kelihatan saja gue gak percaya hukum di Indonesia apa LG SE orang Sambo gitu pada tunduk 😅😅ketawa saja liat nya,moga jambi bandar narkoba moga tangkap polisi jeblos penjara biar kapok ngeri gak karuan sudah bunuh raja lela darurat narkoba kelas kakap hrus aparat indonesia korea utara warga lawan tembak mati aman eh indonesia manusia sadis main bunuh hukum indonesia murah gak jera laku coba hukum korut dorr dor selesai tidak laut biar mati ntuh penjara brp tebus juta eh hah contoh si sambo ampe liar bebas cm tidak saya gak percaya hukum indonesia lagi sambo gitu tunduk ketawa liat
2546,maulana fery,2023-09-13T13:51:55Z,Mantab Jendral Wahyu sukses selalu dan amanah dalam menjalankan tugas negara<br><br># semoga menjadi Kapolri ...amin ya Robalallamin.,mantab jendral wahyu sukses amanah jalan tugas negara moga kapolri amin robalallamin
2547,Anggoro Le minerale,2023-09-17T06:52:48Z,"Mantap banget buat Kepolisian,juga hukum seberat2nya buat orang yang terlibat di dalamnya sita aset2nya semua tidak terkecuali kalau ada oknum2 yg terlibat di dalamnya.",mantap banget polisi hukum libat dalam sita kecuali oknum libat dalam
